,0
0,0.0426138512787806
1,0.2100539955789008
2,0.0448557503614141
3,0.0277139417112047
4,0.0183176947353031
5,0.3105427161618821
6,0.0429625537376949
7,0.0800236428159478
8,0.2760915596826733
9,0.2631024825566714
10,0.5038377810375508
11,0.1344981305472624
12,0.2727156955821994
13,0.2725856525090085
14,0.4063922653305149
15,0.3956493395675833
16,0.2524354832576725
17,0.4736378795903351
18,0.4191326161291525
19,0.3973652037734327
20,0.3996762264870717
21,0.3666384331423298
22,0.4865367629592095
23,0.2590158760530292
24,0.3389222952291948
25,0.3576072706428261
26,0.3562973732509746
27,0.3706148242181171
28,0.631251900359328
29,0.6238667302099073
30,0.6519504846722431
31,0.2366000997992013
32,0.6180196566698092
33,0.6204370675044044
34,0.6330667587800247
35,0.3266404041026684
36,0.2623956583263748
37,0.6374342523156691
38,0.318824489336919
39,0.3234593800750586
40,0.3191374043909596
41,0.3304432898252278
42,0.3804292996790412
43,0.2493735202879696
44,0.4624249875704588
45,0.483293222975411
46,0.3842552554803373
47,0.2980983635814219
48,0.3664363240808659
49,0.3163900256649408
50,0.0150893009247072
51,0.0245168678357428
52,0.0167527311017717
53,0.2334996257317631
54,0.0226212428012457
55,0.0143438063479511
56,0.2220823344179339
57,0.2205379672770555
58,0.237599337009802
59,0.2347341386443537
60,0.2138551237256978
61,0.2241957000330833
62,0.2281012776124094
63,0.2425380694642462
64,0.2279305974062623
65,0.2428219066687384
66,0.2453582025066243
67,0.2408629161976862
68,0.2447811543730002
69,0.2486127326333858
70,0.4731641752837043
71,0.4721089791538319
72,0.5122534133646733
73,0.4941130227077288
74,0.4107626891268646
75,0.0913680658416275
76,0.4584839852490744
77,0.3453262717059371
78,0.3223102453788957
79,0.3480457621535001
80,0.330196752082296
81,0.428033361451069
82,0.1717470195421453
83,0.3341201549629249
84,0.3265760746165795
85,0.2940748720920976
86,0.3773753109453575
87,0.5716091462522459
88,0.3294243753284736
89,0.3100254393920917
90,0.3221840802706245
91,0.5747326274198991
92,0.3049930207417927
93,0.2958093266724447
94,0.19558264385844
95,0.4557448349825572
96,0.4849636328221368
97,0.3072025022327278
98,0.0569468011282954
99,0.2977789702468932
100,0.0542470151389631
101,0.0505057004001028
102,0.0079602317966455
103,0.5830756707476691
104,0.0237346889459453
105,0.2564998133191935
106,0.4491547118436477
107,0.4715678805027441
108,0.2844466769652207
109,0.0105137299949598
110,0.2578137155953147
111,0.268672763513579
112,0.2348462360439244
113,0.2311294094206286
114,0.2731888429286973
115,0.2035965167030791
116,0.2581443906129769
117,0.2367049974562989
118,0.2357743061000229
119,0.2412759409833224
120,0.2052780484152165
121,0.2972613456188823
122,0.2440142034392924
123,0.2422012054052306
124,0.2486857390000634
125,0.2370986364725301
126,0.5401536425844224
127,0.5125302045540703
128,0.5667400850351737
129,0.445388783818259
130,0.4793883715384548
131,0.5503025172135394
132,0.4920585572442186
133,0.5046068856109824
134,0.4421081508944125
135,0.5641058447317576
136,0.4852754170174762
137,0.4729401876710301
138,0.4902820271986984
139,0.5041201451807584
140,0.1950408492460966
141,0.1977241202642366
142,0.3051913765059805
143,0.4663493302214979
144,0.1928289086897566
145,0.1854793866577974
146,0.2103268820355505
147,0.3352063727044082
148,0.2990835158817307
149,0.3006980324806524
150,0.3352283589295017
151,0.4474722100615323
152,0.025138369002232628
153,0.3367278427538716
154,0.4669733834783686
155,0.4619040001030761
156,0.3338519050284939
157,0.3977969364129825
158,0.4592564440817003
159,0.45393020447179705
160,0.498789897035934
161,0.26078846324910454
162,0.4330224337200061
163,0.3244461676045889
164,0.2702025027416885
165,0.27263624976665457
166,0.24603147335628808
167,0.2604732709394316
168,0.6008062843343036
169,0.46157298695709836
170,0.6082697476165141
171,0.6130576932388099
172,0.6023800517933637
173,0.4213808856490671
174,0.5945956220769969
175,0.6386246557247596
176,0.633487645724149
177,0.6308608060544589
178,0.12917835817601503
179,0.6435049411002314
180,0.6258508374634437
181,0.6308563805441575
182,0.45611433287983544
183,0.48817327095687413
184,0.2937702181654335
185,0.45997816312287504
186,0.443280420332875
187,0.47395132070843116
188,0.4438298078319924
189,0.297995160234693
190,0.4822870338903595
191,0.2733679216317524
192,0.29404842030778533
193,0.3144286774845025
194,0.32912318428140186
195,0.2952927634356477
196,0.3427823308261104
197,0.3436094113931715
198,0.4301744968431966
199,0.18979457890948526
200,0.31527706703109154
201,0.43724071827356253
202,0.3461129031816998
203,0.3271992035078546
204,0.24849624367395623
205,0.4788558409934325
206,0.3270083320616772
207,0.28467122593049365
208,0.3326805002093873
209,0.3309804921465867
210,0.3455283051226709
211,0.34981070188590024
212,0.4347062880194221
213,0.5062348752240404
214,0.35184421170216634
215,0.3444384776322662
216,0.3566768950114922
217,0.5111166556949671
218,0.4775286177737123
219,0.42951817518784857
220,0.5501353714797993
221,0.5316866912970443
222,0.5070555568339272
223,0.5104385586819604
224,0.33125979215277634
225,0.4986655654184354
226,0.35409394575265307
227,0.2521983866669579
228,0.32658987853663596
229,0.33099197254946155
230,0.20709567390172606
231,0.26088736964808606
232,0.331182817186429
233,0.4837703195414839
234,0.3786906578925214
235,0.3651752794808832
236,0.40089849444680653
237,0.3746111610714136
238,0.42444198404540895
239,0.4315711607767136
240,0.4698455299028091
241,0.37098286868291475
242,0.4149876834364031
243,0.43021380885979105
244,0.43210454473345294
245,0.4229556086617785
246,0.3590748460154475
247,0.4767685257173568
248,0.4235898356813515
249,0.40549858481324363
250,0.41492388906740146
251,0.4173456215989419
252,0.39944580964402154
253,0.3345893648432574
254,0.4382423716914398
255,0.32318480265104715
256,0.4231906449393183
257,0.40843746295078887
258,0.4100667957211549
259,0.4023082090788312
260,0.319084559394124
261,0.4650085079038379
262,0.36654332038023174
263,0.3940623547690949
264,0.37701818245210167
265,0.38933843927423256
266,0.4233218497256311
267,0.42040279146829634
268,0.17735456085329362
269,0.509534367679006
270,0.42403125111162276
271,0.4248091423472142
272,0.4018679903994572
273,0.4214213160902869
274,0.5676594484403981
275,0.22244882295291973
276,0.44721059717315653
277,0.44852584432425235
278,0.46181616622368743
279,0.4642358983253024
280,0.25671565189952733
281,0.2546354073672164
282,0.30960581728420267
283,0.2590509617570986
284,0.3246440150492279
285,0.35803840612567306
286,0.1119314111922716
287,0.3781925788002368
288,0.32225630373038944
289,0.36703796611851486
290,0.37259074007633686
291,0.017790479585727735
292,0.40537294486690933
293,0.36005690534050405
294,0.34586579456938427
295,0.6276465672167857
296,0.3125906976401
297,0.34192666916806574
298,0.21400245978200488
299,0.012175121337733666
300,0.35820032561032894
301,0.05369416142035846
302,0.3476884400203504
303,0.34668623020482514
304,0.46689623273845154
305,0.5361375365995452
306,0.17398394124830302
307,0.32205899935903193
308,0.23512767069843843
309,0.23767925453282734
310,0.26696238506332803
311,0.4053297962320445
312,0.23141847200297316
313,0.23259152762463814
314,0.2563108518653706
315,0.41838319135428187
316,0.35831019950418236
317,0.2670864664203549
318,0.43885847834596975
319,0.4454005033011208
320,0.391875859983673
321,0.43025786526703136
322,0.2302346419019539
323,0.16447721677539828
324,0.24870429085433438
325,0.28028949716985474
326,0.46878520855472894
327,0.4571049680038994
328,0.17444302135984727
329,0.3957929310311031
330,0.3407891401662845
331,0.5338242158885902
332,0.3817380544972091
333,0.38840837406541606
334,0.408123345612824
335,0.39492693447656657
336,0.313244883566267
337,0.32577376766695854
338,0.3481942442280585
339,0.38817318337501816
340,0.3201353083232193
341,0.30946997837443374
342,0.3211462513999196
343,0.40697244038566593
344,0.3846443742629147
345,0.3467301794617127
346,0.4005187726001705
347,0.411011809592374
348,0.41452294480031654
349,0.40935124023725195
